case_id,event_label,resource
470,a,None
470,b,None
470,b,None
470,f,None
470,b,None
470,b,None
470,b,None
470,b,None
471,h,ER_PRACTITIONER4
471,e,None
471,g,None
472,h,ER_PRACTITIONER5
472,e,None
473,b,None
473,b,None
473,b,None
473,a,None
473,b,None
474,b,None
474,b,None
474,b,None
474,f,None
474,b,None
474,a,None
475,a,None
475,b,None
475,b,None
475,b,None
476,f,None
476,b,None
476,b,None
476,b,None
476,b,None
476,b,None
476,a,None
477,h,ER_PRACTITIONER3
478,c,B_BED25
478,h,ER_PRACTITIONER4
478,g,None
478,e,None
479,c,B_BED9
479,h,ER_PRACTITIONER3
479,e,None
480,c,B_BED3
480,e,None
480,d,OR3
481,h,ER_PRACTITIONER6
481,g,None
482,h,ER_PRACTITIONER7
482,g,None
482,e,None
483,h,ER_PRACTITIONER1
483,g,None
484,c,B_BED11
484,h,ER_PRACTITIONER8
484,e,None
485,c,B_BED25
485,h,ER_PRACTITIONER6
485,g,None
485,e,None
485,d,OR5
486,c,B_BED5
486,h,ER_PRACTITIONER9
486,g,None
487,h,ER_PRACTITIONER3
487,e,None
487,g,None
489,g,None
490,c,B_BED33
490,h,ER_PRACTITIONER3
490,e,None
491,h,ER_PRACTITIONER4
491,g,None
492,c,B_BED23
492,h,ER_PRACTITIONER3
492,e,None
492,g,None
493,c,B_BED13
493,h,ER_PRACTITIONER3
493,g,None
493,e,None
494,g,None
495,c,B_BED33
495,b,None
495,b,None
495,a,None
495,b,None
495,g,None
495,b,None
496,i,INTAKE3
496,b,None
496,b,None
496,b,None
496,a,None
496,g,None
496,b,None
496,d,OR1
497,i,INTAKE2
497,g,None
497,b,None
497,b,None
497,a,None
497,b,None
497,b,None
498,c,A_BED17
498,i,INTAKE1
498,b,None
498,b,None
498,b,None
498,a,None
498,b,None
498,d,OR4
499,c,B_BED20
499,b,None
499,b,None
499,b,None
499,b,None
499,g,None
500,c,B_BED2
500,i,INTAKE2
500,b,None
500,g,None
500,b,None
500,a,None
500,b,None
501,b,None
501,b,None
501,a,None
501,b,None
501,b,None
501,f,None
502,b,None
502,b,None
502,b,None
502,f,None
502,b,None
503,a,None
503,b,None
503,b,None
503,b,None
503,b,None
503,b,None
504,b,None
504,b,None
504,b,None
504,b,None
505,b,None
505,b,None
505,b,None
505,b,None
505,f,None
506,g,None
506,e,None
507,f,None
507,b,None
507,b,None
507,b,None
507,b,None
507,a,None
508,c,B_BED4
508,e,None
509,f,None
509,a,None
509,b,None
509,b,None
509,b,None
509,b,None
509,b,None
510,h,ER_PRACTITIONER5
510,g,None
511,c,B_BED26
511,g,None
512,a,None
512,b,None
512,b,None
512,b,None
512,f,None
513,h,ER_PRACTITIONER7
513,e,None
513,g,None
514,b,None
514,a,None
514,f,None
514,b,None
515,a,None
515,f,None
515,b,None
515,b,None
515,b,None
516,b,None
516,a,None
516,b,None
516,b,None
516,b,None
517,b,None
517,b,None
517,a,None
517,b,None
517,f,None
517,b,None
517,b,None
517,b,None
518,h,ER_PRACTITIONER1
518,e,None
519,f,None
519,b,None
519,b,None
519,b,None
519,b,None
520,c,B_BED34
520,i,INTAKE1
520,b,None
520,a,None
520,b,None
521,b,None
521,a,None
521,f,None
521,b,None
521,b,None
522,b,None
522,b,None
522,f,None
522,b,None
522,b,None
522,a,None
523,b,None
523,b,None
523,b,None
524,b,None
524,b,None
524,b,None
524,a,None
524,b,None
524,b,None
525,b,None
525,b,None
525,b,None
525,b,None
525,b,None
526,b,None
526,b,None
526,b,None
526,f,None
526,b,None
526,b,None
527,b,None
527,b,None
527,b,None
527,f,None
528,b,None
528,a,None
528,b,None
528,b,None
529,f,None
529,a,None
529,b,None
529,b,None
529,b,None
529,b,None
530,g,None
530,e,None
531,b,None
531,b,None
531,b,None
531,f,None
531,b,None
531,a,None
531,b,None
532,a,None
532,b,None
532,b,None
532,b,None
532,b,None
532,f,None
533,b,None
533,a,None
533,b,None
533,b,None
533,b,None
533,b,None
534,h,ER_PRACTITIONER4
534,g,None
535,f,None
535,b,None
535,b,None
535,b,None
535,a,None
536,f,None
536,b,None
536,b,None
536,b,None
536,b,None
537,h,ER_PRACTITIONER5
537,g,None
538,b,None
538,a,None
538,b,None
538,f,None
538,b,None
538,b,None
539,c,B_BED6
539,e,None
540,b,None
540,b,None
540,b,None
540,b,None
540,b,None
540,b,None
541,b,None
541,b,None
541,f,None
541,b,None
541,a,None
541,b,None
542,b,None
542,f,None
542,b,None
542,b,None
542,b,None
542,a,None
543,b,None
543,f,None
543,b,None
543,b,None
543,b,None
543,b,None
544,h,ER_PRACTITIONER7
544,e,None
545,h,ER_PRACTITIONER3
545,e,None
546,h,ER_PRACTITIONER4
546,e,None
546,g,None
547,h,ER_PRACTITIONER6
547,g,None
548,c,B_BED8
548,h,ER_PRACTITIONER3
548,g,None
549,h,ER_PRACTITIONER4
549,e,None
549,g,None
550,c,B_BED29
550,h,ER_PRACTITIONER5
550,g,None
551,c,B_BED30
551,h,ER_PRACTITIONER3
551,g,None
552,c,B_BED9
552,g,None
553,h,ER_PRACTITIONER3
553,g,None
554,h,ER_PRACTITIONER5
554,g,None
555,e,None
556,g,None
556,e,None
557,c,B_BED10
557,h,ER_PRACTITIONER6
557,g,None
558,c,B_BED11
558,h,ER_PRACTITIONER3
558,g,None
559,g,None
560,h,ER_PRACTITIONER7
560,g,None
561,h,ER_PRACTITIONER5
561,e,None
561,d,OR3
562,h,ER_PRACTITIONER6
562,g,None
563,h,ER_PRACTITIONER7
563,e,None
563,g,None
564,b,None
564,b,None
564,g,None
565,c,A_BED14
565,i,INTAKE2
565,b,None
565,b,None
566,c,B_BED8
566,a,None
566,b,None
566,b,None
566,b,None
566,g,None
567,c,A_BED24
567,i,INTAKE3
567,g,None
567,b,None
567,b,None
567,b,None
567,d,OR2
568,c,A_BED23
568,b,None
568,g,None
568,a,None
568,b,None
568,d,OR1
569,b,None
569,f,None
569,b,None
569,b,None
569,b,None
570,c,B_BED33
570,h,ER_PRACTITIONER3
570,g,None
570,e,None
571,b,None
571,b,None
571,b,None
571,a,None
571,f,None
571,b,None
572,b,None
572,f,None
572,a,None
572,b,None
572,b,None
572,b,None
572,b,None
573,b,None
573,b,None
573,b,None
573,b,None
573,a,None
574,b,None
574,b,None
574,b,None
575,g,None
575,e,None
576,b,None
576,f,None
576,b,None
576,b,None
576,b,None
577,b,None
577,a,None
577,b,None
577,b,None
577,f,None
577,b,None
577,b,None
578,b,None
578,b,None
578,b,None
578,b,None
579,b,None
579,f,None
579,b,None
579,b,None
579,b,None
579,b,None
579,b,None
579,a,None
580,h,ER_PRACTITIONER5
580,e,None
580,g,None
581,b,None
581,b,None
581,b,None
581,f,None
581,b,None
582,a,None
582,b,None
582,b,None
582,b,None
582,b,None
582,f,None
583,b,None
583,b,None
583,f,None
583,b,None
583,b,None
584,f,None
584,a,None
584,b,None
584,b,None
585,f,None
585,b,None
585,a,None
585,b,None
585,b,None
585,b,None
586,c,B_BED13
586,i,INTAKE4
586,b,None
586,g,None
586,a,None
587,c,B_BED21
587,b,None
587,b,None
587,b,None
587,b,None
587,g,None
588,b,None
588,b,None
588,a,None
588,b,None
588,f,None
589,b,None
589,b,None
589,b,None
589,b,None
589,f,None
589,a,None
590,b,None
590,a,None
590,b,None
590,b,None
590,f,None
590,b,None
590,b,None
591,b,None
591,b,None
591,b,None
591,b,None
591,a,None
591,b,None
592,b,None
592,b,None
592,b,None
592,b,None
592,b,None
592,a,None
593,b,None
593,f,None
593,b,None
593,b,None
593,b,None
594,h,ER_PRACTITIONER3
594,e,None
594,g,None
595,b,None
595,a,None
595,b,None
595,b,None
595,b,None
596,c,B_BED34
596,h,ER_PRACTITIONER4
596,e,None
596,g,None
597,h,ER_PRACTITIONER5
597,e,None
597,g,None
598,b,None
598,a,None
598,b,None
598,b,None
598,b,None
598,b,None
599,b,None
599,b,None
599,f,None
599,b,None
599,b,None
600,f,None
600,b,None
600,b,None
600,b,None
600,b,None
600,a,None
601,b,None
601,b,None
601,a,None
601,b,None
601,f,None
601,b,None
602,f,None
602,b,None
602,b,None
602,b,None
602,b,None
602,a,None
602,b,None
603,b,None
603,b,None
603,b,None
603,f,None
603,b,None
603,b,None
603,a,None
604,f,None
604,b,None
604,b,None
605,b,None
605,b,None
605,f,None
605,a,None
605,b,None
605,b,None
606,a,None
606,f,None
606,b,None
606,b,None
606,b,None
607,h,ER_PRACTITIONER3
608,g,None
610,h,ER_PRACTITIONER3
610,e,None
610,g,None
611,c,B_BED13
611,e,None
612,c,B_BED35
612,h,ER_PRACTITIONER5
612,g,None
613,g,None
613,e,None
614,e,None
615,h,ER_PRACTITIONER1
615,e,None
616,h,ER_PRACTITIONER8
616,g,None
616,e,None
617,h,ER_PRACTITIONER3
617,e,None
618,h,ER_PRACTITIONER4
619,h,ER_PRACTITIONER5
619,e,None
620,c,B_BED14
620,h,ER_PRACTITIONER6
620,e,None
620,g,None
621,c,B_BED36
621,g,None
622,c,B_BED23
622,h,ER_PRACTITIONER1
622,g,None
622,e,None
623,g,None
624,c,B_BED20
624,h,ER_PRACTITIONER3
624,g,None
624,e,None
625,c,B_BED16
625,h,ER_PRACTITIONER3
625,e,None
625,g,None
626,c,B_BED38
626,g,None
626,e,None
627,h,ER_PRACTITIONER5
627,g,None
628,h,ER_PRACTITIONER3
628,g,None
628,e,None
629,g,None
630,g,None
630,e,None
631,h,ER_PRACTITIONER5
631,e,None
632,c,B_BED2
632,e,None
633,h,ER_PRACTITIONER4
633,e,None
634,h,ER_PRACTITIONER3
634,e,None
634,g,None
634,d,OR3
635,c,B_BED25
635,g,None
636,h,ER_PRACTITIONER5
636,e,None
636,g,None
637,h,ER_PRACTITIONER6
637,g,None
637,e,None
638,c,B_BED4
638,h,ER_PRACTITIONER4
638,g,None
638,e,None
639,e,None
639,g,None
640,e,None
640,g,None
641,h,ER_PRACTITIONER3
641,g,None
642,h,ER_PRACTITIONER5
642,e,None
642,g,None
643,h,ER_PRACTITIONER8
643,e,None
644,h,ER_PRACTITIONER6
644,g,None
644,e,None
645,h,ER_PRACTITIONER9
645,g,None
646,h,ER_PRACTITIONER3
647,c,B_BED26
647,h,ER_PRACTITIONER1
647,e,None
647,g,None
648,g,None
648,e,None
649,c,B_BED13
649,h,ER_PRACTITIONER3
649,g,None
649,e,None
649,d,OR1
650,c,B_BED18
650,h,ER_PRACTITIONER4
650,g,None
650,d,OR4
651,h,ER_PRACTITIONER3
651,g,None
651,d,OR2
652,h,ER_PRACTITIONER5
652,e,None
653,h,ER_PRACTITIONER3
653,g,None
654,h,ER_PRACTITIONER4
654,e,None
654,g,None
655,c,B_BED40
655,g,None
656,h,ER_PRACTITIONER6
656,e,None
656,g,None
657,h,ER_PRACTITIONER7
657,g,None
657,e,None
658,c,B_BED31
658,h,ER_PRACTITIONER1
658,e,None
659,g,None
659,e,None
660,c,B_BED27
660,g,None
660,d,OR4
661,c,B_BED32
661,h,ER_PRACTITIONER5
661,e,None
661,g,None
662,g,None
663,h,ER_PRACTITIONER4
663,g,None
664,h,ER_PRACTITIONER5
664,g,None
664,e,None
665,h,ER_PRACTITIONER6
665,g,None
666,h,ER_PRACTITIONER3
667,c,B_BED27
668,e,None
668,g,None
669,c,B_BED6
669,h,ER_PRACTITIONER3
670,e,None
670,g,None
671,c,B_BED1
671,h,ER_PRACTITIONER6
671,g,None
671,e,None
672,c,B_BED17
672,h,ER_PRACTITIONER7
672,g,None
672,e,None
673,h,ER_PRACTITIONER4
673,g,None
673,e,None
673,d,OR1
674,c,B_BED22
674,e,None
675,e,None
676,h,ER_PRACTITIONER3
676,e,None
676,g,None
676,d,OR1
676,d,OR2
677,c,B_BED7
677,e,None
677,g,None
677,d,OR3
678,c,B_BED28
678,h,ER_PRACTITIONER5
678,e,None
678,g,None
679,c,B_BED28
679,h,ER_PRACTITIONER3
679,e,None
679,g,None
679,d,OR5
680,h,ER_PRACTITIONER4
680,g,None
680,e,None
681,c,B_BED39
681,h,ER_PRACTITIONER5
681,g,None
681,e,None
682,h,ER_PRACTITIONER6
682,g,None
683,h,ER_PRACTITIONER3
683,e,None
683,g,None
684,c,B_BED35
684,i,INTAKE3
684,b,None
685,i,INTAKE2
685,a,None
685,b,None
686,c,B_BED19
686,i,INTAKE1
686,g,None
686,b,None
687,i,INTAKE4
687,g,None
687,b,None
687,a,None
688,h,ER_PRACTITIONER4
688,g,None
688,e,None
689,b,None
689,b,None
689,b,None
689,b,None
689,b,None
690,h,ER_PRACTITIONER5
690,e,None
691,c,A_BED3
691,i,INTAKE2
691,g,None
691,b,None
692,c,A_BED8
692,i,INTAKE1
692,b,None
692,g,None
693,i,INTAKE4
693,b,None
693,b,None
694,h,ER_PRACTITIONER3
694,g,None
694,e,None
695,c,A_BED20
695,i,INTAKE1
695,b,None
695,b,None
695,a,None
695,b,None
695,d,OR2
696,c,B_BED10
696,i,INTAKE4
696,b,None
696,a,None
696,b,None
696,b,None
696,d,OR1
697,c,B_BED5
697,i,INTAKE3
697,b,None
697,b,None
697,b,None
697,g,None
697,d,OR4
698,b,None
698,f,None
698,b,None
698,b,None
698,b,None
698,b,None
698,b,None
699,i,INTAKE3
699,g,None
700,b,None
700,b,None
700,f,None
700,b,None
700,a,None
701,b,None
701,b,None
701,b,None
701,f,None
701,b,None
702,f,None
702,b,None
702,b,None
702,b,None
702,b,None
703,g,None
703,d,OR4
704,b,None
704,f,None
704,b,None
704,b,None
704,b,None
704,b,None
705,b,None
705,b,None
705,b,None
705,b,None
706,b,None
706,b,None
706,b,None
706,b,None
706,b,None
706,b,None
706,a,None
707,b,None
707,b,None
707,f,None
707,b,None
707,a,None
707,b,None
707,b,None
707,b,None
708,i,INTAKE1
708,g,None
709,c,B_BED9
709,i,INTAKE3
709,g,None
709,a,None
709,d,OR1
710,c,B_BED31
710,e,None
710,d,OR5
711,i,INTAKE4
711,b,None
711,d,OR4
712,b,None
712,f,None
712,b,None
712,b,None
712,b,None
712,b,None
712,b,None
713,a,None
713,b,None
713,f,None
713,b,None
713,b,None
713,b,None
714,b,None
714,b,None
714,a,None
714,b,None
714,b,None
715,a,None
715,b,None
715,b,None
715,b,None
716,c,B_BED29
716,e,None
717,e,None
717,g,None
718,c,A_BED21
719,c,B_BED24
719,i,INTAKE1
719,b,None
719,g,None
719,a,None
719,d,OR2
720,c,A_BED9
720,a,None
720,b,None
720,b,None
721,c,A_BED29
721,i,INTAKE2
721,b,None
721,a,None
722,g,None
722,a,None
723,c,B_BED15
723,i,INTAKE4
723,g,None
724,b,None
724,b,None
724,a,None
724,b,None
724,b,None
724,b,None
725,h,ER_PRACTITIONER6
725,g,None
726,c,B_BED9
726,h,ER_PRACTITIONER3
726,g,None
726,e,None
727,h,ER_PRACTITIONER4
727,g,None
728,h,ER_PRACTITIONER4
728,g,None
728,e,None
729,h,ER_PRACTITIONER3
729,e,None
729,g,None
730,g,None
730,e,None
731,c,B_BED10
731,g,None
731,e,None
732,h,ER_PRACTITIONER3
732,e,None
733,c,B_BED32
733,h,ER_PRACTITIONER4
733,e,None
733,g,None
734,g,None
735,c,B_BED11
735,h,ER_PRACTITIONER3
735,g,None
735,e,None
736,e,None
737,h,ER_PRACTITIONER3
737,e,None
738,h,ER_PRACTITIONER4
738,g,None
738,e,None
739,i,INTAKE3
739,a,None
739,g,None
739,b,None
739,d,OR2
740,c,B_BED23
740,h,ER_PRACTITIONER3
740,e,None
740,g,None
741,c,A_BED22
741,b,None
741,d,OR3
742,c,B_BED39
742,i,INTAKE1
742,b,None
742,g,None
743,g,None
743,d,OR3
744,c,B_BED40
744,i,INTAKE2
744,g,None
744,b,None
744,b,None
744,b,None
744,a,None
745,h,ER_PRACTITIONER4
745,g,None
745,e,None
746,c,B_BED31
746,i,INTAKE1
746,b,None
746,b,None
746,a,None
746,b,None
746,g,None
746,d,OR5
747,a,None
747,b,None
747,b,None
747,b,None
747,b,None
748,b,None
748,b,None
748,b,None
748,b,None
748,a,None
748,b,None
748,b,None
749,e,None
749,g,None
750,a,None
750,b,None
750,b,None
750,b,None
751,h,ER_PRACTITIONER6
751,e,None
752,b,None
752,a,None
753,c,A_BED17
753,i,INTAKE1
753,b,None
753,b,None
753,b,None
753,a,None
754,c,A_BED18
754,i,INTAKE2
754,g,None
754,b,None
754,a,None
755,c,B_BED21
755,b,None
755,a,None
755,b,None
755,b,None
756,g,None
756,e,None
757,c,A_BED17
757,i,INTAKE2
757,b,None
757,g,None
757,b,None
757,a,None
757,b,None
757,b,None
757,b,None
757,d,OR3
758,g,None
758,b,None
758,b,None
758,b,None
759,i,INTAKE1
759,b,None
759,a,None
759,b,None
759,b,None
759,b,None
759,b,None
759,g,None
759,d,OR1
760,a,None
760,b,None
760,b,None
761,i,INTAKE2
761,b,None
761,b,None
762,c,B_BED37
762,h,ER_PRACTITIONER4
762,g,None
762,e,None
763,c,A_BED14
763,i,INTAKE3
763,a,None
763,b,None
763,b,None
763,b,None
763,b,None
764,c,A_BED19
764,i,INTAKE2
764,b,None
764,b,None
764,a,None
764,b,None
764,b,None
764,d,OR4
765,c,B_BED1
765,i,INTAKE1
765,b,None
765,b,None
765,a,None
765,b,None
765,b,None
765,b,None
765,b,None
766,h,ER_PRACTITIONER3
766,e,None
766,g,None
767,e,None
768,b,None
768,f,None
768,a,None
768,b,None
768,b,None
768,b,None
768,b,None
768,b,None
769,b,None
769,b,None
769,b,None
769,b,None
769,b,None
770,b,None
770,b,None
770,b,None
770,a,None
770,b,None
770,f,None
771,b,None
771,b,None
771,b,None
771,a,None
771,b,None
772,b,None
772,b,None
772,a,None
772,b,None
772,f,None
772,b,None
772,b,None
772,b,None
773,g,None
774,h,ER_PRACTITIONER5
775,b,None
775,b,None
775,b,None
775,a,None
775,b,None
775,b,None
776,b,None
777,c,A_BED4
777,i,INTAKE4
777,g,None
777,a,None
778,b,None
778,f,None
778,a,None
778,b,None
778,b,None
778,b,None
779,c,B_BED3
779,h,ER_PRACTITIONER3
779,g,None
779,e,None
780,c,B_BED1
780,h,ER_PRACTITIONER4
780,e,None
780,g,None
780,d,OR5
781,c,B_BED3
781,e,None
781,d,OR3
782,h,ER_PRACTITIONER6
782,g,None
783,h,ER_PRACTITIONER7
783,e,None
784,h,ER_PRACTITIONER3
784,g,None
785,c,B_BED34
785,h,ER_PRACTITIONER4
785,g,None
787,c,B_BED32
787,h,ER_PRACTITIONER3
787,g,None
787,e,None
788,c,B_BED10
789,c,B_BED17
789,h,ER_PRACTITIONER6
789,g,None
789,e,None
790,h,ER_PRACTITIONER3
791,g,None
791,e,None
791,d,OR4
792,h,ER_PRACTITIONER5
792,e,None
793,c,B_BED33
793,g,None
794,g,None
794,e,None
795,h,ER_PRACTITIONER7
795,e,None
795,g,None
796,h,ER_PRACTITIONER3
796,e,None
796,g,None
797,h,ER_PRACTITIONER4
797,g,None
797,e,None
798,g,None
798,e,None
799,h,ER_PRACTITIONER3
799,g,None
799,e,None
799,d,OR5
800,c,B_BED26
800,h,ER_PRACTITIONER3
800,g,None
801,g,None
801,e,None
802,e,None
803,i,INTAKE1
803,b,None
803,a,None
803,g,None
804,c,A_BED15
804,i,INTAKE4
804,a,None
804,b,None
804,g,None
805,h,ER_PRACTITIONER5
805,g,None
806,c,B_BED1
806,i,INTAKE2
806,a,None
806,b,None
807,c,A_BED19
807,i,INTAKE3
807,b,None
807,g,None
807,b,None
807,a,None
808,c,B_BED34
808,i,INTAKE1
808,b,None
808,b,None
808,a,None
808,b,None
808,b,None
809,i,INTAKE4
809,b,None
809,b,None
809,b,None
809,a,None
809,g,None
809,b,None
809,b,None
809,b,None
810,b,None
810,b,None
810,b,None
810,f,None
810,a,None
811,b,None
811,b,None
811,b,None
811,f,None
811,b,None
811,b,None
811,a,None
812,b,None
812,b,None
812,f,None
812,b,None
813,b,None
813,b,None
813,b,None
813,b,None
813,f,None
814,f,None
814,a,None
814,b,None
815,c,B_BED27
815,g,None
815,d,OR5
816,c,A_BED21
816,i,INTAKE4
816,b,None
816,a,None
816,d,OR3
817,c,B_BED25
817,h,ER_PRACTITIONER4
817,g,None
817,e,None
818,c,A_BED16
818,b,None
818,g,None
818,b,None
818,b,None
818,b,None
819,b,None
819,b,None
819,b,None
819,b,None
819,f,None
819,a,None
820,b,None
820,f,None
820,a,None
820,b,None
821,h,ER_PRACTITIONER4
821,e,None
821,g,None
822,f,None
822,b,None
822,b,None
822,b,None
822,b,None
823,c,A_BED14
823,i,INTAKE1
823,a,None
823,b,None
823,g,None
823,b,None
824,i,INTAKE4
824,b,None
824,g,None
824,b,None
824,a,None
824,b,None
824,b,None
824,d,OR2
825,b,None
825,b,None
825,b,None
825,b,None
825,f,None
826,h,ER_PRACTITIONER3
826,e,None
826,g,None
827,c,B_BED5
827,h,ER_PRACTITIONER5
827,g,None
828,b,None
828,b,None
828,b,None
828,b,None
828,b,None
829,f,None
829,b,None
829,b,None
829,a,None
829,b,None
829,b,None
829,b,None
829,b,None
830,b,None
830,b,None
830,b,None
830,f,None
830,b,None
830,b,None
830,a,None
831,b,None
831,a,None
831,f,None
831,b,None
831,b,None
831,b,None
831,b,None
832,b,None
832,f,None
832,b,None
832,b,None
832,b,None
832,a,None
832,b,None
833,b,None
833,b,None
833,a,None
833,b,None
833,b,None
834,f,None
834,b,None
834,b,None
834,b,None
834,b,None
835,b,None
835,b,None
835,a,None
835,b,None
835,b,None
835,b,None
835,b,None
836,f,None
836,a,None
836,b,None
836,b,None
836,b,None
836,b,None
836,b,None
837,c,B_BED6
837,h,ER_PRACTITIONER4
837,d,OR4
838,b,None
838,b,None
838,b,None
838,a,None
838,b,None
839,b,None
839,b,None
839,b,None
839,f,None
839,a,None
840,b,None
840,b,None
840,b,None
840,a,None
840,b,None
840,b,None
840,f,None
841,b,None
841,b,None
841,b,None
841,a,None
841,b,None
841,f,None
842,h,ER_PRACTITIONER3
842,g,None
843,h,ER_PRACTITIONER3
843,e,None
844,g,None
845,h,ER_PRACTITIONER4
845,g,None
845,e,None
846,c,B_BED16
846,h,ER_PRACTITIONER5
846,e,None
846,g,None
846,d,OR2
846,d,OR3
847,h,ER_PRACTITIONER3
847,e,None
847,g,None
848,c,B_BED7
848,h,ER_PRACTITIONER4
848,e,None
849,h,ER_PRACTITIONER5
849,e,None
849,g,None
850,c,B_BED29
850,h,ER_PRACTITIONER6
850,g,None
851,h,ER_PRACTITIONER3
851,e,None
851,g,None
852,c,B_BED9
852,h,ER_PRACTITIONER4
853,h,ER_PRACTITIONER5
853,e,None
853,g,None
854,g,None
855,h,ER_PRACTITIONER3
855,e,None
856,h,ER_PRACTITIONER4
856,e,None
856,g,None
857,h,ER_PRACTITIONER5
857,g,None
858,c,A_BED14
858,i,INTAKE3
858,a,None
858,b,None
859,c,B_BED16
859,i,INTAKE2
859,g,None
859,b,None
859,a,None
860,b,None
860,b,None
860,b,None
860,b,None
860,f,None
860,b,None
860,b,None
861,f,None
861,b,None
861,b,None
861,b,None
861,a,None
862,b,None
862,b,None
862,a,None
862,f,None
862,b,None
862,b,None
862,b,None
863,b,None
863,f,None
863,b,None
863,b,None
863,b,None
863,a,None
864,c,B_BED32
864,h,ER_PRACTITIONER3
864,d,OR4
865,g,None
865,e,None
866,a,None
867,c,B_BED11
867,g,None
867,e,None
867,d,OR3
868,h,ER_PRACTITIONER6
868,e,None
869,b,None
869,b,None
869,b,None
869,b,None
869,f,None
869,a,None
870,b,None
870,a,None
870,b,None
870,b,None
870,b,None
870,b,None
870,b,None
870,f,None
871,b,None
871,b,None
871,f,None
871,b,None
871,b,None
872,f,None
872,a,None
872,b,None
872,b,None
872,b,None
872,b,None
873,h,ER_PRACTITIONER3
873,e,None
873,g,None
874,b,None
874,b,None
874,b,None
874,f,None
874,b,None
875,b,None
875,b,None
875,a,None
875,b,None
875,f,None
875,b,None
876,b,None
876,b,None
876,f,None
876,b,None
876,b,None
876,b,None
877,b,None
877,b,None
877,b,None
877,a,None
877,b,None
877,f,None
877,b,None
877,b,None
878,f,None
878,b,None
878,b,None
878,b,None
878,b,None
878,b,None
878,a,None
878,b,None
879,b,None
879,b,None
879,b,None
879,b,None
879,b,None
880,b,None
880,b,None
880,b,None
880,b,None
880,f,None
880,b,None
880,b,None
881,b,None
881,b,None
881,b,None
881,a,None
881,f,None
881,b,None
882,b,None
882,a,None
882,b,None
882,b,None
882,f,None
882,b,None
883,b,None
883,f,None
883,b,None
883,a,None
883,b,None
884,b,None
884,b,None
884,b,None
884,b,None
884,b,None
884,a,None
884,f,None
885,b,None
885,b,None
885,f,None
885,b,None
885,a,None
885,b,None
886,b,None
886,b,None
886,b,None
886,a,None
886,b,None
886,b,None
886,b,None
887,b,None
887,b,None
887,b,None
887,f,None
887,b,None
887,b,None
888,b,None
888,b,None
888,b,None
888,b,None
888,b,None
889,h,ER_PRACTITIONER3
889,g,None
889,e,None
890,g,None
890,e,None
891,e,None
891,g,None
891,d,OR3
892,c,B_BED33
892,h,ER_PRACTITIONER6
892,g,None
893,e,None
894,c,B_BED12
894,h,ER_PRACTITIONER1
894,e,None
894,g,None
895,h,ER_PRACTITIONER8
895,g,None
895,e,None
895,d,OR5
896,e,None
896,g,None
897,h,ER_PRACTITIONER4
897,e,None
897,g,None
898,h,ER_PRACTITIONER5
898,e,None
899,c,B_BED34
899,h,ER_PRACTITIONER3
899,g,None
899,e,None
900,h,ER_PRACTITIONER3
900,e,None
900,g,None
901,c,B_BED13
901,h,ER_PRACTITIONER4
901,e,None
901,g,None
902,h,ER_PRACTITIONER6
902,g,None
903,h,ER_PRACTITIONER3
903,e,None
903,g,None
904,c,B_BED35
904,h,ER_PRACTITIONER4
906,c,B_BED23
906,h,ER_PRACTITIONER6
907,e,None
908,h,ER_PRACTITIONER3
908,e,None
908,g,None
909,h,ER_PRACTITIONER5
909,g,None
909,e,None
910,c,B_BED36
910,h,ER_PRACTITIONER6
910,e,None
910,g,None
911,c,B_BED17
911,e,None
911,d,OR2
912,c,B_BED21
912,h,ER_PRACTITIONER4
912,g,None
913,c,A_BED15
913,b,None
913,b,None
913,d,OR3
914,c,B_BED22
914,b,None
915,c,B_BED26
915,i,INTAKE1
915,g,None
915,b,None
915,b,None
915,a,None
915,b,None
915,d,OR5
916,i,INTAKE4
916,a,None
916,b,None
916,b,None
916,b,None
916,g,None
917,c,B_BED19
917,i,INTAKE2
917,a,None
917,b,None
917,b,None
917,b,None
917,g,None
917,d,OR3
918,c,A_BED1
918,i,INTAKE1
918,a,None
918,b,None
918,b,None
918,b,None
918,g,None
919,e,None
919,g,None
920,c,A_BED2
920,i,INTAKE4
920,b,None
920,b,None
920,b,None
920,a,None
921,h,ER_PRACTITIONER4
921,g,None
921,e,None
922,c,A_BED18
922,i,INTAKE3
922,b,None
922,b,None
922,b,None
922,b,None
923,f,None
923,b,None
923,b,None
923,b,None
923,b,None
924,a,None
924,b,None
924,b,None
924,b,None
924,f,None
924,b,None
925,b,None
925,f,None
925,b,None
925,b,None
925,b,None
925,b,None
926,b,None
926,b,None
926,f,None
926,b,None
926,a,None
926,b,None
926,b,None
927,b,None
927,b,None
927,b,None
927,b,None
927,a,None
927,b,None
927,b,None
928,f,None
928,b,None
928,b,None
928,b,None
928,b,None
928,b,None
928,a,None
929,b,None
929,b,None
929,a,None
930,b,None
930,b,None
930,b,None
930,b,None
930,b,None
930,b,None
930,a,None
930,f,None
931,b,None
931,b,None
931,b,None
931,a,None
932,f,None
932,a,None
932,b,None
932,b,None
